project,commit,hash,message,antipattern,keyword

"PX4-Autopilot
"," #675
",[182efaa7576ccbf682d892ebac93105059e52793](https://github.com/PX4/PX4-Autopilot/commit/182efaa7576ccbf682d892ebac93105059e52793),"dshot: reduce static buffer size

And handle failures of up_dshot_init().

On Omnibus: reduces memory usage if dshot is enabled by ~1.0KB.
The buffer is roughly 1KB in size.",X,memory

"PX4-Autopilot
"," #676
",[17551a99f8d414bbb22a637f14274214cb7a4eca](https://github.com/PX4/PX4-Autopilot/commit/17551a99f8d414bbb22a637f14274214cb7a4eca),io_timer: fix potential invalid memory access,X,memory

"PX4-Autopilot
"," #677
",[25aded36ec9337e274062eb7b4a46eb104ada021](https://github.com/PX4/PX4-Autopilot/commit/25aded36ec9337e274062eb7b4a46eb104ada021),"WorkQueue: avoid potential semaphore counter overflow

This could happen in the following cases:
- IRQ/publisher rate is faster than the processing rate, and therefore
  WorkQueue::Add is called at a higher rate
- a long-running or stuck task that blocks the work queue a long time

Both cases are not expected to happen under 'normal' circumstances (if the
system runs as expected).",X,faster

"PX4-Autopilot
"," #678
",[687a3a15c572f2e9787274a244016df927882700](https://github.com/PX4/PX4-Autopilot/commit/687a3a15c572f2e9787274a244016df927882700),"top: decrease priority below IMU sensor WQ threads

 - otherwise top can potentially disrupt with sensor sampling",General:Hard-coding,decrease

"PX4-Autopilot
"," #679
",[981f8d5d904f303c14348dea7d183cd8ecba456a](https://github.com/PX4/PX4-Autopilot/commit/981f8d5d904f303c14348dea7d183cd8ecba456a),systemcmds/tests: IntrusiveQueue and List fix memory leaks,X,memory

"PX4-Autopilot
"," #680
",[f7e62349b39c111b65cc7062a9bfe9efc1ebfd8b](https://github.com/PX4/PX4-Autopilot/commit/f7e62349b39c111b65cc7062a9bfe9efc1ebfd8b),"px4_posix: increase posix stack overhead (mostly for ASan)

 - sync address sanitizer SITL tests",New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #681
",[e2cf501f9d5bc947a683086e9f20bd2a2d7e99b6](https://github.com/PX4/PX4-Autopilot/commit/e2cf501f9d5bc947a683086e9f20bd2a2d7e99b6),"boards: increase CONFIG_MAX_TASKS 32->64 on all F7s (#13285)

On more complicated setups it's still possible to exceed 32 tasks. For example fmu-v5 with mavlink on every telem (+ USB), external spi usage (pmw3901), gimbal (vmount), multiple i2c sensors, and camera feedback is 35 tasks (with top running). This is a fairly extreme case, so I'm only going to increase CONFIG_MAX_TASKS on newer F7 boards.",General:Hard-coding,increase

"PX4-Autopilot
"," #682
",[d545825bf0a53d412db449614c950a377f79d192](https://github.com/PX4/PX4-Autopilot/commit/d545825bf0a53d412db449614c950a377f79d192),clang-tidy: enable performance-unnecessary-value-param and fix,X,performance

"PX4-Autopilot
"," #683
",[5491f9b8f953664273c63547a8ee5ce794b3c3c7](https://github.com/PX4/PX4-Autopilot/commit/5491f9b8f953664273c63547a8ee5ce794b3c3c7),"px_uploader.py: increase estimated erase time

The 9 seconds to erase a board probably still come from the FMU-v1 and
Pixhawks with only 1 MB flash. By now, many targets have 2 MB flash and
take a bit longer to erase. Therefore, we can increase the estimated
time a bit and don't need to resort to the timeout notice.","New:Hard-coded-fine-tuning
New:Hard-coded-timing",increase

"PX4-Autopilot
"," #684
",[32359168d6f3af80470a2b541dadee9298faedc2](https://github.com/PX4/PX4-Autopilot/commit/32359168d6f3af80470a2b541dadee9298faedc2),"smbus: fix invalid memory access in read_word()

read_word() expected 3 bytes (uint16_t + PEC byte), but was passed an
address to an uint16_t value.

write_word() is changed to be type-safe as well.",X,memory

"PX4-Autopilot
"," #685
",[11287712f8bfc1ce896cc618323a2fb318ca1731](https://github.com/PX4/PX4-Autopilot/commit/11287712f8bfc1ce896cc618323a2fb318ca1731),"fmuk66-v3:Fix hang on SDIO card removal/reinsertion

   The interrupt driven card detect logic was enabled
   but the auto mounter was not. That interrupt was
   calling mmcsd_mediachange.

   There is a reentrancy issues in the kinetis callback logic.
   Toplevel calls mmcsd_mediachange calls SDIO_CALLBACKENABLE
   that calls kinetis_callbackenable that calls kinetis_callback
   that calls mmcsd_mediachange.",X,hang

"PX4-Autopilot
"," #686
",[69694ab000f923106931612fa34f8d689b1732fc](https://github.com/PX4/PX4-Autopilot/commit/69694ab000f923106931612fa34f8d689b1732fc),px4io-v2:Resonable Def config memory - verified by inspection,New:Hard-coded-fine-tuning,memory

"PX4-Autopilot
"," #687
",[8ce2f30aa6894cf0e2bfadfbc9c787029599cfd1](https://github.com/PX4/PX4-Autopilot/commit/8ce2f30aa6894cf0e2bfadfbc9c787029599cfd1),"NuttX cmake improve dependencies between configure and runtime

 - attempting to make the build slightly more robust to incomplete configures or other bad states.",X,runtime

"PX4-Autopilot
"," #688
",[82fac4a0a7f5ea28a6402dd14daa846431f7ad10](https://github.com/PX4/PX4-Autopilot/commit/82fac4a0a7f5ea28a6402dd14daa846431f7ad10),cmake NuttX linker print memory usage,X,memory

"PX4-Autopilot
"," #689
",[cbea76f62a80caff29b2db3457c42b84ad1ef7ad](https://github.com/PX4/PX4-Autopilot/commit/cbea76f62a80caff29b2db3457c42b84ad1ef7ad),"navigator: fix triplet resetting/publication logic (#13534)

The navigator has a notion of resetting the triplets which means the

triplet setpoints are set to invalid and therefore not to be used by

downstream modules such as flight tasks.



However, before this patch, the triplets were not published if invalid

meaning that a valid triplet would stay the truth until a new valid

triplet would get published.



E.g. this lead to the corner case case where we publish a valid triplet

with an IDLE setpoint on ground in HOLD and then don't update the

triplet while flying in POSCTL mode. Later, when RTL is engaged, the

flight task will use IDLE until navigator (which runs slower) has

published the next triplet.



The fix involves two main changes:

- Publish invalid triplets to avoid stale triplets.

- Avoid publishing the triplet on every iteration in manual modes by not

  setting `_pos_sp_triplet_published_invalid_once = false`.



When testing this I realized that a mission upload during RTL would stop

RTL. This is because the mission is updated while the mission navigation

mode is not active and reset_triplets() is called from there. This is

now only done for the case where we are actually in mission navigation

mode. The fact that a mission is updated when not active also seems

wrong and is something to fix another time.",X,slower

"PX4-Autopilot
"," #690
",[2811307293a9bc6118f861d87f6a3a840a795b98](https://github.com/PX4/PX4-Autopilot/commit/2811307293a9bc6118f861d87f6a3a840a795b98),px4_work_queue: increase wq:hp_default stack 1500->1800 bytes (found by stackcheck),New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #691
",[1cbcb445abb21e69c5af2b590147b5c72601b823](https://github.com/PX4/PX4-Autopilot/commit/1cbcb445abb21e69c5af2b590147b5c72601b823),"gyro calibration: speedup from 20s to 1s

It's not required to take that many samples, 1 second is enough.
This is confirmed by looking at the standard deviation over 10 calibrations:
it is in the same order as with 20 seconds (the effect of temperature
increase has a bigger effect).",New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #692
",[4e7dedede79872401f50c733bd74e5ddf1fa41f1](https://github.com/PX4/PX4-Autopilot/commit/4e7dedede79872401f50c733bd74e5ddf1fa41f1),"bloaty show full demangle, increase number of lines, and combine segments + sections",X,increase

"PX4-Autopilot
"," #693
",[634e8d206a7651b09930f9091839b5df7b8e7420](https://github.com/PX4/PX4-Autopilot/commit/634e8d206a7651b09930f9091839b5df7b8e7420),"tiltrotor SITL config: increase transition time from 1.5 to 5 seconds
- avoids tilting the motors forward too fast

Signed-off-by: RomanBapst <bapstroman@gmail.com>",New:Hard-coded-fine-tuning,fast

"PX4-Autopilot
"," #694
",[31456419e9a77c26e4e4c5b8efe2f1c6472653bd](https://github.com/PX4/PX4-Autopilot/commit/31456419e9a77c26e4e4c5b8efe2f1c6472653bd),"px4_fmu-v5x:Add 4096 for ism330dlc to BOARD_DMA_ALLOC_POOL_SIZE

   ISM330DLC uses 4096 of memory allocated from DMA pool.
   This depleted the pool to the point the next allocation
   for FAT would fail. Unfortuanly this is the logger
   on a later open.",New:Hard-coded-fine-tuning,memory

"PX4-Autopilot
"," #695
",[1d3f722201c39dfc14dfd85c80875c57427a2fbb](https://github.com/PX4/PX4-Autopilot/commit/1d3f722201c39dfc14dfd85c80875c57427a2fbb),px4_work_queue: increase hp_default stack 1800 -> 1900 bytes,New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #696
",[808061519141d0bcf8ef8c77a3e4b945c2f78ddb](https://github.com/PX4/PX4-Autopilot/commit/808061519141d0bcf8ef8c77a3e4b945c2f78ddb),"PreFlightChecker: add spike limit argument for innovation check and
increase optical flow test limits.",New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #697
",[735749e341e51c31abe843593da7ba8f3bc97e0d](https://github.com/PX4/PX4-Autopilot/commit/735749e341e51c31abe843593da7ba8f3bc97e0d),"Revert ""SITL shell: Do math using the shell""

This reverts commit be35c4857be2483050d9a34987aeda3c6935b516.

This would only work for integer math, so for simulation speed-up. For
speeds slower than realtime we need floating point.",New:Hard-coded-timing,slower

"PX4-Autopilot
"," #698
",[3387c9599cc09c1171a41617d1d30c4c7b01fd22](https://github.com/PX4/PX4-Autopilot/commit/3387c9599cc09c1171a41617d1d30c4c7b01fd22),"mavsdk_tests: don't constrain speed factor to int

Speed factors slower than 1 should also be possible.",X,slower

"PX4-Autopilot
"," #699
",[4d831707463628ec61af99bd0caac29fe08492f9](https://github.com/PX4/PX4-Autopilot/commit/4d831707463628ec61af99bd0caac29fe08492f9),"mc_pos_control: do not ignore EKF vz with terrain following

This caused bad altitude control performance when enabling
terrain following. It even leads to complete vertical control
instability in case dist_bottom is inaccurate.

Relying on the estimator states is the way to go instead of
silently using one altitude source as state.",X,performance

"PX4-Autopilot
"," #700
",[dc05ceaad2d3786d1c4929dbe867c044fbffe1dd](https://github.com/PX4/PX4-Autopilot/commit/dc05ceaad2d3786d1c4929dbe867c044fbffe1dd),"create temperature_compensation module

 - this is a new module for temperature compensation that consolidates the functionality previously handled in the sensors module (calculating runtime thermal corrections) and the events module (online thermal calibration)

 - by collecting this functionality into a single module we can optionally disable it on systems where it's not used and save some flash (if disabled at build time) or memory (disabled at run time)",Smith:General:Unnecessary_Processing,memory

"PX4-Autopilot
"," #701
",[0d8ac51bcccce3bf7885e7608200dc862cd68797](https://github.com/PX4/PX4-Autopilot/commit/0d8ac51bcccce3bf7885e7608200dc862cd68797),"Coverage tests: Run faster
We want the coverage tests to run at the maximum speedup factor the CI machine can deliver.",X,faster

"PX4-Autopilot
"," #702
",[962716a7c3073df28dbc66d1402a47746c672d4d](https://github.com/PX4/PX4-Autopilot/commit/962716a7c3073df28dbc66d1402a47746c672d4d),nxp_fmurt1062-v1:Performance tuning,X,performance

"PX4-Autopilot
"," #703
",[78c7f98ef199b48e8ab90a915ada3c07124baf07](https://github.com/PX4/PX4-Autopilot/commit/78c7f98ef199b48e8ab90a915ada3c07124baf07),nxp_fmurt1062-v1:Memory Reorg,X,memory

"PX4-Autopilot
"," #704
",[c78572b47149919f661f026b3313ac662998be16](https://github.com/PX4/PX4-Autopilot/commit/c78572b47149919f661f026b3313ac662998be16),"px4io: fix array regs[] size (#14135)

may cause memory override if _max_controls larger then _max_actuators",General:Hard-coding,memory

"PX4-Autopilot
"," #705
",[22499effb976e75c5be01a14b6bf38d0ed61993d](https://github.com/PX4/PX4-Autopilot/commit/22499effb976e75c5be01a14b6bf38d0ed61993d),"invensense icm20602 improvements

 - checked register mechanism and simple watchdog
    - driver checks for errors gradually and can reconfigure itself
 - respect IMU_GYRO_RATEMAX at the driver level
 - fixed sensor INT16_MIN and INT16_MAX handling (y & z axis are flipped before publishing)
 - increased sensor_gyro_fifo max size (enables running the driver much slower, but still transferring all raw data)
 - PX4Accelerometer/PX4Gyroscope remove unnecessary memsets",X,slower

"PX4-Autopilot
"," #706
",[d7e502ec72af023b870fd41a83e1ec6e86561768](https://github.com/PX4/PX4-Autopilot/commit/d7e502ec72af023b870fd41a83e1ec6e86561768),uORB_tests increase stack,New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #707
",[d7a9b123e6b84df4a7c01daaac64706c39abd3d7](https://github.com/PX4/PX4-Autopilot/commit/d7a9b123e6b84df4a7c01daaac64706c39abd3d7),logger: fix thread deadlock,General:Deadlock,deadlock

"PX4-Autopilot
"," #708
",[505afc6063b39adb29c360447b9b6cf97d6f2b9e](https://github.com/PX4/PX4-Autopilot/commit/505afc6063b39adb29c360447b9b6cf97d6f2b9e),boards: increase LPWORKSTACKSIZE 1536 -> 1600,New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #709
",[9585055e9e87ef565efd19fa429e175423ac81e3](https://github.com/PX4/PX4-Autopilot/commit/9585055e9e87ef565efd19fa429e175423ac81e3),"uORB: add bitset for faster orb_exists check and remove uORB::Subscription lazy subscribe hack/optimization

 - add PX4 bitset and atomic_bitset with testing

 - add uORB::Subscription constructor to take ORB_ID enum

 - move orb test messages into msg/",X,faster

"PX4-Autopilot
"," #710
",[190ee042eb65f0301c32c5ad70cf49bb063902e9](https://github.com/PX4/PX4-Autopilot/commit/190ee042eb65f0301c32c5ad70cf49bb063902e9),"Update submodule sitl_gazebo to latest Wed Mar 11 12:38:07 UTC 2020

    - sitl_gazebo in PX4/Firmware (88c9761f1fd6124955a9c218bdc5528a4ee15ab1): https://github.com/PX4/sitl_gazebo/commit/8569aec5bb709acb2fec7ccb5a5a4405f0cdec2a
    - sitl_gazebo current upstream: https://github.com/PX4/sitl_gazebo/commit/458e58f7973df2e211648e78b7277deefa59eca6
    - Changes: https://github.com/PX4/sitl_gazebo/compare/8569aec5bb709acb2fec7ccb5a5a4405f0cdec2a...458e58f7973df2e211648e78b7277deefa59eca6

    458e58f 2020-03-10 JaeyoungLim - Fix sweep cosine (Continuing #302) (#429)
ea2568d 2019-12-27 JaeyoungLim - Increase rudder angle limit
8b905c9 2019-12-27 JaeyoungLim - Add rudder control to sitl
08f8e6f 2020-03-10 Jan-Hendrik Ewers - Update README.md
de10edd 2020-03-10 iwishiwasaneagle - Fixes PX4/sitl_gazebo#424 for arch and ubuntu
4f596be 2020-03-10 Christian Clauss - Remove unused function isstring() in scripts/names.py (#346)
89db01c 2020-03-09 Matej Frančeškin - Handle MAV_CMD_SET_CAMERA_MODE
dae26ba 2020-03-08 JaeyoungLim - Handle videostream info and status
c13057d 2020-03-07 JaeyoungLim - Clear formatting and cleanups
639a6bb 2020-03-07 JaeyoungLim - Add parachute plugin
42d05bd 2020-03-09 RomanBapst - standard vtol: decrease rotorDragCoefficient to more realistic values
5669e5c 2020-03-07 leftytechie - Version check (#418)
82657d3 2020-03-07 Lorenz Meier - Fix geotagged images GPS position The GPS position was invalid, leading to incorrectly displayed geotag markers and to incorrect geotags in images.
8794a70 2020-03-02 Julian Oes - cmake: remove warning
7aba744 2020-02-26 TSC21 - gazebo_mavlink_interface: use class enum; use binary notation with the bitmask operations
0dc43a4 2020-02-26 TSC21 - gazebo_mavlink_interface: make sure to always send gyro and accel data in the HIL_SENSOR msgs
0c954a2 2020-02-25 TSC21 - mavlink_interface: split groundtruth stream from sensor stream; only apply rotations where needed
bc92d96 2020-02-25 TSC21 - set baro rate at 50Hz (averaging the PX4 baro drivers ODR)
94d16e6 2020-02-25 TSC21 - update magnetometer rate to 100Hz (fitting the ODR in most of the support PX4 mag drivers)
6cae120 2020-02-25 TSC21 - mavlink_interface: send HIL_SENSOR messages with the bitmask correctly defined IOT set each sensor stream rate separately",X,increase

"PX4-Autopilot
"," #711
",[9cd8bb4f889f1cda33941a99056061b0e5d2b9bf](https://github.com/PX4/PX4-Autopilot/commit/9cd8bb4f889f1cda33941a99056061b0e5d2b9bf),"sensors: move to WQ

Running the sensors module out of the same WQ thread as the estimator, position, and attitude controllers is a bit safer and prevents potential priority and starvation issues. There is a very small increase in latency (~50 us) between sensors and ekf2 execution (on average). This also saves a little bit of memory (~ 3 kB) and cpu (~1-1.5% depending on the board).",X,memory

"PX4-Autopilot
"," #712
",[46a09b711f1d669ee130de38c3988189638b98e7](https://github.com/PX4/PX4-Autopilot/commit/46a09b711f1d669ee130de38c3988189638b98e7),boards: increase STDIO buffer size where we can afford it,New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #713
",[4b9e6964f4d3b620b685744e32b162c5cb22c600](https://github.com/PX4/PX4-Autopilot/commit/4b9e6964f4d3b620b685744e32b162c5cb22c600),uavcan:Support runtime setting of CAN interfaces,X,runtime

"PX4-Autopilot
"," #714
",[39e473f988638e1ca35c958334fbbfe62c99dfbf](https://github.com/PX4/PX4-Autopilot/commit/39e473f988638e1ca35c958334fbbfe62c99dfbf),"Gazebo plane model: Enable tighter turns
This helps to fly smaller / faster test missions.",X,faster

"PX4-Autopilot
"," #715
",[1bf791ba3fc2f1230a6ef950dd6e17c3d5b869c0](https://github.com/PX4/PX4-Autopilot/commit/1bf791ba3fc2f1230a6ef950dd6e17c3d5b869c0),"MC_HTE: Stability improvements

- Use a low-passed value of the signed innovation test ratio to trigger
the state variance boost. The threshold of 0.2 has been chosen using log
replay and simulation scenarii.
- Do not reset the learned accel noise during a state variance boost.
After a few tests, this does not seem to help at all.
- Continue to learn the accel noise even if the measurement got rejected
to avoid ignoring sudden changes of noise
- Lower the acceleration noise time constant and increase min/max
values to avoid learning quickly a small variance that could temporarly
destabilize the filter
- Update filter time constants. Increasing the speed of the residual lpf
improves the quality of the learned accel noise","New:unstable_and_slow_noise_handling
New:General:Hard-coded-fine-tuning",increase

"PX4-Autopilot
"," #716
",[6ccf55b6fd67d8cc93c7cf0b5cffcba724b15fef](https://github.com/PX4/PX4-Autopilot/commit/6ccf55b6fd67d8cc93c7cf0b5cffcba724b15fef),"MPC: add updateHoverThrust function

This function updates the vertical velocity integrator with the change
in hover thrust to avoid propagating discontinuities through the
controller when changing the hover thrust.
This is also important when using the hover thrust estimator as its
estimate has unconstrained dynamics and can cause drops or kicks when
the estimate updates faster than the velocity integrator.",X,faster

"PX4-Autopilot
"," #717
",[f851f65f8dd0a9281aad7dcf57ceeb370ebad487](https://github.com/PX4/PX4-Autopilot/commit/f851f65f8dd0a9281aad7dcf57ceeb370ebad487),"i2c spi: add type to I2CSPIInstance

Needed to distinguish runtime instance types of the same driver (e.g.
bmi055 accel vs gyro).",X,runtime

"PX4-Autopilot
"," #718
",[83b6f6456b89feebaf3f3ca35edfda3e1664e890](https://github.com/PX4/PX4-Autopilot/commit/83b6f6456b89feebaf3f3ca35edfda3e1664e890),"refactor I2CSPIInstance: store running instances in a global linked list

instead of a static per-driver array.

Reduces BSS RAM usage by a couple of 100 Bytes (linear increase with num
drivers).

Downsides:
- a bit more runtime overhead
- less isolation, locking required
- a bit more complex",X,runtime

"PX4-Autopilot
"," #719
",[8f3ba81c4ab3b6173de5bc0e36b2421d97ba58d0](https://github.com/PX4/PX4-Autopilot/commit/8f3ba81c4ab3b6173de5bc0e36b2421d97ba58d0),"refactor atxxxx: use driver base class

and increase update rate to 20Hz","New:Fixed_Communication_Rate
New:General:Hard-coded-fine-tuning",increase

"PX4-Autopilot
"," #720
",[3233e0794d0856ace2016133983bfc726409276a](https://github.com/PX4/PX4-Autopilot/commit/3233e0794d0856ace2016133983bfc726409276a),"navigator: fix edge case with valid idle setpoint

This is an attempt to fix an edge case in the triplet publication which
can lead to crashes on autopilots with slow SD cards.

The sequence of events before this patch is:
1. Switch to POSCTL when disarmed. At this point current valid with
   setpoint idle is published.
2. Arm, takeoff, and fly using joystick/RC.
3. Switch to RTL (or trigger RTL using RC loss). At this point the
   setpoint is valid but still idle and the motors will shut off.
4. Once navigator has published the new setpoint (which can take up to
   1.5 seconds on slow SD cards) we will hopefully recover.

With this patch we omit this edge case, so we never publish this idle
setpoint when landed. The assumption is that this idle setpoint is no
longer required with the current flight task code, however, that needs
to be further verified.",X,slow

"PX4-Autopilot
"," #721
",[8738c26426c243040dd02cf546096bc81bd97b6a](https://github.com/PX4/PX4-Autopilot/commit/8738c26426c243040dd02cf546096bc81bd97b6a),"boards: enable NuttX SPI DMA buffers

 - update to NuttX with stm32f4 and stm32f7 SPI DMA internal buffers

 - remove explicit DMA buffer allocations from new IMU drivers

 - restore original BOARD_DMA_ALLOC_POOL_SIZE

 - decrease SPI DMA thresholds based on fmu-v2/v3/v4/v5 bench testing",New:General:Hard-coded-fine-tuning,decrease

"PX4-Autopilot
"," #722
",[404e781cd9b4a8b66f5a230f0cbfa0da62aeb15e](https://github.com/PX4/PX4-Autopilot/commit/404e781cd9b4a8b66f5a230f0cbfa0da62aeb15e),px4_work_queue: increase SPI stack uniformly to silence warnings,New:General:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #723
",[dc38930bb2232b4bc3b4481e42ab4538b1451789](https://github.com/PX4/PX4-Autopilot/commit/dc38930bb2232b4bc3b4481e42ab4538b1451789),"AutoSmoothVel: desynchronize XY from Z for small changes in speed

This fixes the issue that makes the drone slow-down even in straight
lines due to the Z component being constrained to a really small value",General:Hard-coding,slow

"PX4-Autopilot
"," #724
",[2b82b471c1ec4baf9fa4aeacb6788bf0109c1db4](https://github.com/PX4/PX4-Autopilot/commit/2b82b471c1ec4baf9fa4aeacb6788bf0109c1db4),sensor_accel_fifo increase to 32 samples,New:General:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #725
",[3bcd8c63f8cf8e9b7134dce435af9aec970db9bc](https://github.com/PX4/PX4-Autopilot/commit/3bcd8c63f8cf8e9b7134dce435af9aec970db9bc),"SMBus battery (a.k.a. smart battery) enhancement. (#14496)

 * Enhancement: State of health, and max_error value is added. Both shows battery health of SMBUS smart battery.

 * Enhancement: BAT_C_MULT parameter is introduced. This is for high-current capable SMBUS-based battery.

As SMBUS only provides 16-bit for current, it could only be +-32768mA which is about +-32A.

But with proper treatment, it could be extended with little accuracy loss.

This factor can be set for individual battery system with available information.

    * Relative SOC introduced. Proper SMBUS battery should provide percentage of remaining battery

directly. Therefore it does not have to be computed like before.

    * State of Health introduced. Proper SMBUS battery should provide SOH value.

    * Max error: this shows estimation error of BMS.

 * Enhancement: With smart battery, precise estimation of time remaining is provided

with impedance track. It is unit of minute, so 60 seconds multiplied.

Update rate of this is not fast, but very useful.



Co-authored-by: Hyon Lim <lim@uvify.com>",X,fast

"PX4-Autopilot
"," #726
",[0d8d4cd6e0e090a90537ac1265033f52b8ff3d86](https://github.com/PX4/PX4-Autopilot/commit/0d8d4cd6e0e090a90537ac1265033f52b8ff3d86),"SITL configs: improve L1 tracking and increase backtransition duration
-decrease L1 period for tighter mission tracking in fw mode
- increase backtransition duration, we can now do this is we have active
deceleration control

Signed-off-by: RomanBapst <bapstroman@gmail.com>",X,increase

"PX4-Autopilot
"," #727
",[0a7cde48197f2cfd6c1dcd14f70de0b11599585c](https://github.com/PX4/PX4-Autopilot/commit/0a7cde48197f2cfd6c1dcd14f70de0b11599585c),"arch.sh: use binary repository for gazebo

This makes installation a lot faster and less error prone.",X,faster

"PX4-Autopilot
"," #728
",[a89bba470a289e4369b325a8ad7fbd30f3e967d2](https://github.com/PX4/PX4-Autopilot/commit/a89bba470a289e4369b325a8ad7fbd30f3e967d2),"boards: STM32F76xxx/STM32F77xxx linker add ITCM RAM and .ramfuncs handling

 - this doesn't currently change anything, but gets us ready to start
experimenting with using the small amount of instruction tightly memory
on STM32F7
 - the .ramfuncs section works with NuttX CONFIG_ARCH_RAMFUNCS",X,memory

"PX4-Autopilot
"," #729
",[66eacd24bc8ba26f6d22a4596c16040e841d5dc3](https://github.com/PX4/PX4-Autopilot/commit/66eacd24bc8ba26f6d22a4596c16040e841d5dc3),"px4_fmu-v5_stackcheck: update stack sizes and add to Jenkins

 - increase stack sizes to run cleanly under stackcheck

     - this is likely overkill for most boards, but using stackcheck to set our minimum ensures we have a very safe margin on regular builds and it's something we can currently afford

 - remove holybro_durandal-v1_stackcheck from test rack (there's only one unit)",New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #730
",[d5e0a52f3fcd5967ee07550feb9404354c8b1010](https://github.com/PX4/PX4-Autopilot/commit/d5e0a52f3fcd5967ee07550feb9404354c8b1010),Jenkins: increase history for remaining builds,"New:Hard-coded-fine-tuning
New:Hard-coded-timing",increase

"PX4-Autopilot
"," #731
",[7c7ee115e3bbbb51e1807dcee44b52f5f6fab088](https://github.com/PX4/PX4-Autopilot/commit/7c7ee115e3bbbb51e1807dcee44b52f5f6fab088),"boards: px4_io-v2 defconfig optimizations to save memory

* disable CONFIG_ARMV7M_MEMCPY to save flash

* disable CONFIG_LIB_BOARDCTL

* remove unnecessary pthread and task settings

* reduce preallocated watchdogs

* reduce console buffer size

* reduce IDLE thread stack

* reduce user main stack



Co-Authored-By: David Sidrane <David.Sidrane@Nscdg.com>","New:General:Hard-coded-fine-tuning
Smith:General:Unnecessary_Processing",memory

"PX4-Autopilot
"," #732
",[70329ce396dc9187144363c7433415bc059c4b57](https://github.com/PX4/PX4-Autopilot/commit/70329ce396dc9187144363c7433415bc059c4b57),"Update submodule nuttx to latest Sat Apr 25 12:38:14 UTC 2020

    - nuttx in PX4/Firmware (2c938af28051250f90baf7c411179b9b01dc5d0c): https://github.com/PX4/NuttX/commit/7fffab1610d2ea08a95383febd0579e0037b6b51
    - nuttx current upstream: https://github.com/PX4/NuttX/commit/66b4f2c4f2128994f8e8a908d4888f6d37565cfd
    - Changes: https://github.com/PX4/NuttX/compare/7fffab1610d2ea08a95383febd0579e0037b6b51...66b4f2c4f2128994f8e8a908d4888f6d37565cfd

    66b4f2c4f2 2020-04-21 Peter van der Perk - [Backport] Added S32K1XX progmem driver to use the FlexNVM memory
1b3fc1c668 2020-04-10 Peter van der Perk - Added net_trylock so we can call can_input while being in a interrupt handler",X,memory

"PX4-Autopilot
"," #733
",[97bdfd9cece22b71417af8d468f5a6117029dce3](https://github.com/PX4/PX4-Autopilot/commit/97bdfd9cece22b71417af8d468f5a6117029dce3),"Update submodule ecl to latest Mon Apr 27 12:39:40 UTC 2020

    - ecl in PX4/Firmware (27232514fcaf04924ecb405e144615c23ac6e2e0): https://github.com/PX4/ecl/commit/8a9d961f0d7b0cf6371ab1fcd6d0d2ccb581d3d1
    - ecl current upstream: https://github.com/PX4/ecl/commit/8b6d665a1331f94091caf2f262e09d508eb8975c
    - Changes: https://github.com/PX4/ecl/compare/8a9d961f0d7b0cf6371ab1fcd6d0d2ccb581d3d1...8b6d665a1331f94091caf2f262e09d508eb8975c

    8b6d665 2020-04-26 kamilritz - Avoid subtraction of two uint
70d65ea 2020-04-16 kamilritz - Test:Increase GPS jump need for rejection
c19f40e 2020-04-15 Kamil Ritz - Add reset position test for GPS and VISION
78a6b9f 2020-04-15 Kamil Ritz - SensorSimulator: Fix GPS horizontal position step
050298f 2020-04-08 Kamil Ritz - Improve matrix library usage
5749273 2020-04-08 Kamil Ritz - refactor resetPosition",X,increase

"PX4-Autopilot
"," #734
",[682aa700bb6da790969906ebe925b1be6dbb4a2c](https://github.com/PX4/PX4-Autopilot/commit/682aa700bb6da790969906ebe925b1be6dbb4a2c),px4_work_queue: increase wq:attitude_ctrl stack,New:General:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #735
",[1175c08829a44c5b69fa843baa88845984446fb4](https://github.com/PX4/PX4-Autopilot/commit/1175c08829a44c5b69fa843baa88845984446fb4),"bmm150: more explicit data conversion & reduce to 30Hz

- 30Hz is the sensors max update rate in continous mode
  (though not in forced mode as we are using it)
- 30Hz allows to increase the quality of the measurements","New:Fixed_Communication_Rate
New:General:Hard-coded-fine-tuning",increase

